customer_id,customer_name,customer_email,customer_phone_hash,risk_tier,created_at
CUST_000450,Jagvi Merchant,user_450_ae0baf@example.synth,PH_ae0baf84a9fe,STANDARD,2025-06-08T23:36:44
CUST_000451,Amaira Datta,user_451_bbb62c@example.synth,PH_bbb62c6b427f,STANDARD,2025-12-01T11:44:59
CUST_000452,Champak Ramaswamy,user_452_d4e780@example.synth,PH_d4e7801996ae,STANDARD,2025-08-16T09:56:44
CUST_000453,Kiaan Reddy,user_453_69a15c@example.synth,PH_69a15caec78f,STANDARD,2025-02-07T04:27:17
CUST_000454,Ucchal Mall,user_454_45543c@example.synth,PH_45543c83cf0d,STANDARD,2025-04-09T00:57:45
CUST_000455,Amol Dalal,user_455_4c735b@example.synth,PH_4c735bba3608,PREMIUM,2025-08-28T09:54:35
CUST_000456,Adya Kamdar,user_456_e56340@example.synth,PH_e56340cde98e,STANDARD,2025-10-30T15:36:32
CUST_000457,Guneet Soni,user_457_e880fd@example.synth,PH_e880fd9f1e1e,STANDARD,2025-07-25T07:31:37
CUST_000458,Hemang Trivedi,user_458_1b49d2@example.synth,PH_1b49d2068ca5,PREMIUM,2025-06-21T06:48:24
CUST_000459,Bhavini Vora,user_459_9910cb@example.synth,PH_9910cbb1509d,STANDARD,2025-10-02T05:41:16
CUST_000460,Wazir Edwin,user_460_a004e7@example.synth,PH_a004e7173daf,STANDARD,2025-11-30T18:35:16
CUST_000461,Zehaan Garg,user_461_9c2265@example.synth,PH_9c22651a73f4,STANDARD,2025-12-11T01:34:16
CUST_000462,Avi Tailor,user_462_25464f@example.synth,PH_25464f0ac2d8,PREMIUM,2025-03-21T04:31:59
CUST_000463,Agastya Kalla,user_463_60997c@example.synth,PH_60997ce83376,STANDARD,2025-04-11T01:21:31
CUST_000464,Oni Soni,user_464_aebd2d@example.synth,PH_aebd2d8be0b8,STANDARD,2025-09-14T11:07:06
CUST_000465,Chanchal Krish,user_465_7f15c1@example.synth,PH_7f15c1b0b442,STANDARD,2025-07-08T17:38:32
CUST_000466,Yug Grewal,user_466_3a14ca@example.synth,PH_3a14ca7bbba3,PREMIUM,2025-09-03T20:05:58
CUST_000467,Lipika Dara,user_467_a4da0a@example.synth,PH_a4da0a186fd6,PREMIUM,2025-09-23T19:53:30
CUST_000468,Sanya Grewal,user_468_9c1886@example.synth,PH_9c188692bb40,STANDARD,2025-03-02T04:40:26
CUST_000469,Dalaja Raman,user_469_5907b1@example.synth,PH_5907b1f733e5,STANDARD,2025-06-30T02:51:25
CUST_000470,Yashica More,user_470_823938@example.synth,PH_823938cda6af,STANDARD,2025-10-14T11:54:56
CUST_000471,Lakshmi Deshpande,user_471_f3709d@example.synth,PH_f3709d9fcab8,STANDARD,2025-10-08T23:24:15
CUST_000472,Udyati Sastry,user_472_1ff624@example.synth,PH_1ff624207647,STANDARD,2025-03-16T00:41:41
CUST_000473,Zaid Nazareth,user_473_5ac301@example.synth,PH_5ac3014cd62a,STANDARD,2025-07-10T19:24:01
CUST_000474,Pooja Ahuja,user_474_3deca4@example.synth,PH_3deca4ada104,STANDARD,2025-03-24T09:24:28
CUST_000475,Ayushman Kapur,user_475_3012c7@example.synth,PH_3012c742a68c,LOW_ACTIVITY,2025-04-30T07:55:42
CUST_000476,Leena Johal,user_476_09e41c@example.synth,PH_09e41c4419fe,PREMIUM,2025-02-26T17:10:57
CUST_000477,Mahika Krishnan,user_477_1306a3@example.synth,PH_1306a3360767,STANDARD,2025-08-19T10:53:07
CUST_000478,Wriddhish Bala,user_478_9808fc@example.synth,PH_9808fc63bb75,STANDARD,2025-09-07T18:43:37
CUST_000479,Bhavani Sen,user_479_c85bbb@example.synth,PH_c85bbba4129c,LOW_ACTIVITY,2025-01-02T15:48:48
CUST_000480,Kashish Goswami,user_480_b22b38@example.synth,PH_b22b3811cc4c,LOW_ACTIVITY,2025-01-18T23:11:27
CUST_000481,Netra Patla,user_481_c3fb3b@example.synth,PH_c3fb3bc5de64,STANDARD,2025-11-30T07:55:15
CUST_000482,Robert Chaudhuri,user_482_920581@example.synth,PH_920581446f8d,STANDARD,2025-10-03T18:35:51
CUST_000483,Ekantika Dugal,user_483_fcb8e4@example.synth,PH_fcb8e40c5c47,STANDARD,2025-09-04T21:58:59
CUST_000484,Tanvi Murty,user_484_f41c83@example.synth,PH_f41c83078c39,STANDARD,2025-06-11T21:01:23
CUST_000485,Aarnav Murthy,user_485_4dfee7@example.synth,PH_4dfee711cdfb,PREMIUM,2025-08-05T11:18:10
CUST_000486,Samaksh Date,user_486_df031a@example.synth,PH_df031a59c3ac,STANDARD,2025-06-03T20:11:52
CUST_000487,Luke Goel,user_487_1e62f0@example.synth,PH_1e62f0f05a5a,STANDARD,2025-05-17T22:55:05
CUST_000488,Akshay Tank,user_488_4adb10@example.synth,PH_4adb10952c8d,STANDARD,2025-07-10T10:09:35
CUST_000489,Aradhana Rau,user_489_6bf6f9@example.synth,PH_6bf6f94b7b37,STANDARD,2025-02-14T11:53:24
CUST_000490,Hemang Borde,user_490_e57020@example.synth,PH_e570202560cd,STANDARD,2025-11-11T11:34:38
CUST_000491,Pavani Parikh,user_491_4907b0@example.synth,PH_4907b083f30d,STANDARD,2025-10-26T14:46:43
CUST_000492,Triveni Vyas,user_492_48e51c@example.synth,PH_48e51cebe2a7,STANDARD,2025-03-02T01:47:57
CUST_000493,Tarak Samra,user_493_3969cf@example.synth,PH_3969cfd55112,STANDARD,2025-06-15T10:17:45
CUST_000494,Nilima Apte,user_494_aee0e5@example.synth,PH_aee0e57edb8c,STANDARD,2025-01-01T04:20:42
CUST_000495,Ojasvi Divan,user_495_9df27d@example.synth,PH_9df27dc7d49f,STANDARD,2025-03-21T10:05:19
CUST_000496,Gavin Chaudhry,user_496_6d7b83@example.synth,PH_6d7b8355d494,STANDARD,2025-12-17T18:59:59
CUST_000497,Rachana Khurana,user_497_86030f@example.synth,PH_86030f0bfc65,STANDARD,2025-03-24T12:12:00
CUST_000498,Raghav Tiwari,user_498_77b596@example.synth,PH_77b596a269be,STANDARD,2025-11-05T08:56:32
CUST_000499,Xalak Nadkarni,user_499_c684c3@example.synth,PH_c684c39bef62,STANDARD,2025-05-16T19:36:55
CUST_000500,Nirja Sethi,user_500_857542@example.synth,PH_857542974db5,STANDARD,2025-07-15T19:23:50
